instrument_code,post_date,sentiment,is_regarding_financial_report,is_sold_pur_shares
SVL,2018-04-03,0.765,0,1
SVL,2018-04-09,0.0,0,0
SVL,2018-04-10,0.5574,0,0
SVL,2018-04-12,0.8957,0,1
SVL,2018-04-18,0.64585,0,0
SVL,2018-04-26,0.4019,0,0
SVL,2018-04-27,0.8658,1,0
SVL,2018-04-30,0.0,0,0
SVL,2018-05-04,0.6932499999999999,0,0
SVL,2018-05-07,0.5511,0,0
SVL,2018-05-18,0.9217,0,1
SVL,2018-05-31,0.6851333333333334,0,0
SVL,2018-06-06,0.765,0,1
SVL,2018-06-12,0.7983,0,0
SVL,2018-06-13,0.8885,0,1
SVL,2018-06-20,0.765,0,1
SVL,2018-06-22,0.765,0,1
SVL,2018-06-25,0.765,0,1
SVL,2018-06-28,0.765,0,1
SVL,2018-07-02,0.765,0,1
SVL,2018-07-06,0.4019,0,0
SVL,2018-07-10,0.765,0,1
SVL,2018-07-13,0.765,0,1
SVL,2018-07-24,0.3182,0,0
SVL,2018-07-25,0.0,1,0
SVL,2018-07-30,0.765,0,1
SVL,2018-08-10,0.5994,0,1
SVL,2018-08-22,0.8885,0,1
SVL,2018-09-11,0.765,0,1
SVL,2018-09-13,0.73265,0,0
SVL,2018-09-17,0.0,0,0
SVL,2018-09-28,0.5994,0,1
SVL,2018-10-03,0.7351,0,0
SVL,2018-10-11,0.4019,0,0
SVL,2018-10-12,0.7003,0,0
SVL,2018-10-26,0.0,1,0
SVL,2018-10-30,0.3182,0,0
SVL,2018-10-31,0.9081,0,0
SVL,2018-11-02,0.7964,0,0
SVL,2018-11-05,0.8885,0,1
SVL,2018-11-06,0.5423,0,0
SVL,2018-11-26,0.765,0,1
SVL,2018-11-28,0.765,0,1
SVL,2018-11-30,0.743,0,0
SVL,2018-12-04,0.8885,0,1
SVL,2018-12-05,0.8075,0,0
SVL,2018-12-07,0.7003,0,0
SVL,2018-12-21,0.88,0,0
SVL,2018-12-24,0.9902,0,0
SVL,2018-12-31,0.765,0,1
SVL,2019-01-02,0.7835000000000001,0,0
SVL,2019-01-07,0.891,0,0
SVL,2019-01-24,0.9186,0,0
SVL,2019-02-11,0.4019,0,0
SVL,2019-02-12,0.765,0,1
SVL,2019-02-18,0.765,0,1
SVL,2019-02-22,0.5416,0,0
SVL,2019-02-25,0.8280000000000001,0,0
SVL,2019-02-28,0.0,1,0
SVL,2019-03-01,0.8442,0,0
SVL,2019-03-13,0.765,0,1
SVL,2019-03-20,0.765,0,1
SVL,2019-03-28,0.8885,0,1
SVL,2019-04-04,0.765,0,1
SVL,2019-04-08,0.8834,0,0
SVL,2019-04-12,0.4019,0,0
SVL,2019-04-26,0.1591,0,0
SVL,2019-05-01,0.6597,0,0
SVL,2019-05-04,0.2023,0,0
SVL,2019-05-07,0.2023,0,0
SVL,2019-05-10,0.8316,0,0
SVL,2019-05-14,0.765,0,1
SVL,2019-05-17,0.765,0,1
SVL,2019-05-28,0.765,0,1
SVL,2019-05-31,0.765,0,1
SVL,2019-06-11,0.765,0,1
SVL,2019-06-12,0.56305,0,0
SVL,2019-06-14,0.28595,0,0
SVL,2019-06-17,0.836,0,0
SVL,2019-06-26,0.6945,0,0
SVL,2019-06-28,0.8026,0,0
SVL,2019-07-05,0.765,0,1
SVL,2019-07-10,0.765,0,1
SVL,2019-07-16,0.47965,0,0
SVL,2019-07-19,0.765,0,1
SVL,2019-07-26,0.3182,0,0
SVL,2019-07-31,0.0,1,0
SVL,2019-08-13,0.8885,0,1
SVL,2019-08-27,0.7983,0,1
SVL,2019-09-09,0.8316,0,1
SVL,2019-09-16,0.765,0,1
SVL,2019-09-20,0.765,0,1
SVL,2019-09-23,0.765,0,1
SVL,2019-09-27,0.8885,0,1
SVL,2019-09-30,0.765,0,1
SVL,2019-10-11,0.8885,0,1
SVL,2019-10-23,0.58345,0,0
SVL,2019-11-01,0.20095,0,0
SVL,2019-11-04,0.3189666666666667,0,0
SVL,2019-11-11,0.743,0,0
SVL,2019-11-12,0.765,0,1
SVL,2019-11-22,0.765,0,1
SVL,2019-11-26,0.765,0,1
SVL,2019-11-29,0.765,0,1
SVL,2019-12-02,0.4588,0,0
SVL,2019-12-05,0.765,0,1
SVL,2019-12-06,0.765,0,1
SVL,2019-12-10,0.8885,0,1
SVL,2019-12-19,0.765,0,1
SVL,2019-12-24,0.7702,0,0
SVL,2019-12-31,0.5994,0,1
SVL,2020-01-07,0.8885,0,1
SVL,2020-01-08,0.891,0,0
SVL,2020-01-10,0.9081,0,0
SVL,2020-01-17,0.91,0,0
SVL,2020-02-07,0.765,0,1
SVL,2020-02-13,0.765,0,1
SVL,2020-02-18,0.4019,0,0
SVL,2020-02-28,0.0,1,0
SVL,2020-03-03,0.3182,0,0
SVL,2020-03-04,0.7003,0,0
SVL,2020-03-09,0.765,0,1
SVL,2020-03-11,0.9371,0,1
SVL,2020-03-12,0.765,0,1
SVL,2020-03-19,0.8885,0,1
SVL,2020-03-20,0.765,0,1
SVL,2020-03-24,0.6134999999999999,0,0
SVL,2020-03-25,0.765,0,1
SVL,2020-03-30,0.8885,0,1
SVL,2020-04-03,0.3696,0,0
SVL,2020-04-09,0.765,0,1
SVL,2020-04-24,0.3889666666666667,0,0
SVL,2020-04-28,0.765,0,1
SVL,2020-05-01,0.36106666666666665,0,0
SVL,2020-05-04,0.765,0,1
SVL,2020-05-06,0.765,0,1
SVL,2020-05-12,0.765,0,1
SVL,2020-05-14,0.765,0,1
SVL,2020-05-18,0.765,0,1
SVL,2020-05-20,0.8228500000000001,0,0
SVL,2020-05-21,0.765,0,1
SVL,2020-05-22,0.6369,1,0
SVL,2020-05-26,0.765,0,1
SVL,2020-06-01,0.5719,0,0
SVL,2020-06-05,0.765,0,1
SVL,2020-06-12,0.4588,0,1
SVL,2020-06-16,0.765,0,1
SVL,2020-06-18,0.765,0,1
SVL,2020-06-19,0.765,0,1
SVL,2020-06-23,0.765,0,1
SVL,2020-06-24,0.765,0,1
SVL,2020-06-25,0.765,0,1
SVL,2020-06-29,0.765,0,1
SVL,2020-06-30,0.765,0,1
SVL,2020-07-01,0.765,0,1
SVL,2020-07-06,0.8225,0,0
SVL,2020-07-13,0.7003,0,0
SVL,2020-07-15,0.765,0,1
SVL,2020-07-16,0.765,0,1
SVL,2020-07-22,0.765,0,1
SVL,2020-07-24,0.4019,0,0
SVL,2020-07-30,0.0,1,0
SVL,2020-07-31,0.3182,0,0
SVL,2020-08-03,0.4767,0,0
SVL,2020-08-14,0.45130000000000003,0,0
SVL,2020-08-24,0.765,0,1
SVL,2020-08-26,0.765,0,1
SVL,2020-09-04,0.5994,0,1
SVL,2020-09-08,0.765,0,1
SVL,2020-09-11,0.765,0,1
SVL,2020-09-14,0.58345,0,0
SVL,2020-09-16,0.765,0,1
SVL,2020-09-18,0.765,0,1
SVL,2020-09-21,0.765,0,1
SVL,2020-09-22,0.765,0,1
SVL,2020-09-24,0.765,0,1
SVL,2020-10-01,0.8885,0,1
SVL,2020-10-05,0.765,0,1
SVL,2020-10-08,0.6051666666666667,0,0
SVL,2020-10-13,0.765,0,1
SVL,2020-10-14,0.765,0,1
SVL,2020-10-21,0.765,0,1
SVL,2020-10-26,0.4019,0,0
SVL,2020-10-27,0.765,0,1
SVL,2020-10-29,0.3825,0,0
SVL,2020-10-30,0.5416,0,0
SVL,2020-11-04,0.8442,0,0
SVL,2020-11-05,0.4588,0,0
SVL,2020-11-06,0.765,0,1
SVL,2020-11-17,0.4019,0,0
SVL,2020-11-19,0.765,0,1
SVL,2020-11-30,0.8885,0,1
SVL,2020-12-09,0.765,0,1
SVL,2020-12-18,0.8885,0,1
SVL,2020-12-22,0.8316,0,1
SVL,2020-12-24,0.5511,0,0
TJH,2020-03-24,-0.1531,0,0
TJH,2020-05-13,0.296,1,0
TJH,2020-06-16,-0.2263,0,0
TJH,2020-08-11,0.0,1,0
TJH,2020-09-23,-0.2263,0,0
TJH,2020-10-01,0.5994,0,0
TJH,2020-10-04,-0.0258,0,0
TJH,2020-10-09,-0.0258,1,0
TJH,2020-10-30,-0.4215,0,0
TJH,2020-11-05,0.0,1,0
TJH,2020-11-08,0.0,1,0
TROPICAL,2020-10-21,0.0,0,0
TROPICAL,2020-11-14,0.0,1,0
TTECH,2016-03-31,0.3612,0,1
TTECH,2016-05-12,0.0,0,0
TTECH,2016-07-29,0.0772,0,0
TTECH,2016-08-11,-0.2263,1,0
TTECH,2016-08-19,-0.2263,0,0
TTECH,2016-11-10,0.0,1,0
TTECH,2016-11-24,0.0772,0,1
TTECH,2016-11-25,0.0,1,0
TTECH,2017-02-28,-0.2263,1,0
TTECH,2017-03-10,0.0772,0,1
TTECH,2017-04-26,-0.2263,1,0
TTECH,2017-05-01,-0.4215,0,0
TTECH,2017-05-11,-0.2263,1,0
TTECH,2017-05-26,-0.11315,0,0
TTECH,2017-06-20,0.0,1,0
TTECH,2017-07-11,0.3612,0,1
TTECH,2017-07-31,0.0772,0,0
TTECH,2017-08-10,-0.2263,1,0
TTECH,2017-08-14,0.0,0,0
TTECH,2017-09-01,0.0,0,0
TTECH,2017-09-05,0.0772,0,1
TTECH,2017-10-10,0.3612,0,1
TTECH,2017-10-18,0.0772,0,1
TTECH,2017-11-10,0.296,0,0
TTECH,2017-11-14,-0.2263,1,0
TTECH,2017-12-13,0.4588,0,1
TTECH,2018-02-27,-0.0258,1,0
TTECH,2018-04-17,0.0772,0,1
TTECH,2018-04-18,0.3612,0,1
TTECH,2018-04-25,-0.2263,1,0
TTECH,2018-04-27,-0.2263,0,0
TTECH,2018-05-11,0.0,1,0
TTECH,2018-07-26,0.0,1,0
TTECH,2018-10-22,0.6486,0,0
TTECH,2018-11-13,-0.2263,1,0
TTECH,2018-11-29,0.0772,0,1
TTECH,2019-02-22,-0.2263,0,0
TTECH,2019-02-28,-0.4215,1,0
TTECH,2019-03-04,0.6486,0,0
TTECH,2019-03-18,0.0772,0,1
TTECH,2019-03-25,0.0772,0,1
TTECH,2019-03-28,0.8126,0,0
TTECH,2019-04-28,-0.2263,1,0
TTECH,2019-04-30,-0.23459999999999998,0,0
TTECH,2019-05-10,-0.11315,0,0
TTECH,2019-05-13,-0.2263,0,0
TTECH,2019-05-20,0.3612,0,1
TTECH,2019-08-08,0.0,1,0
TTECH,2019-08-22,0.3612,0,0
TTECH,2019-11-14,-0.2263,1,0
TTECH,2020-02-28,-0.5719,1,0
TTECH,2020-04-21,0.0,0,0
TTECH,2020-05-01,-0.4939,1,0
TTECH,2020-05-06,-0.32389999999999997,0,0
TTECH,2020-05-14,-0.11315,1,0
TTECH,2020-05-27,0.296,0,0
TTECH,2020-08-11,-0.2263,1,0
TTECH,2020-08-25,-0.2263,0,0
TTECH,2020-11-12,-0.2263,1,0
TTECH,2020-12-22,0.0,0,0
VMIL,2018-02-19,-0.2263,0,0
VMIL,2018-02-27,-0.0258,0,0
VMIL,2018-03-01,0.0,1,0
VMIL,2018-03-13,0.6369,0,1
VMIL,2018-03-15,0.0772,0,1
VMIL,2018-03-26,0.6369,0,1
VMIL,2018-03-27,0.0772,0,1
VMIL,2018-04-04,0.4588,0,1
VMIL,2018-04-05,0.2023,0,0
VMIL,2018-05-11,-0.2263,0,0
VMIL,2018-05-14,0.0,1,0
VMIL,2018-05-18,-0.3182,0,0
VMIL,2018-06-01,0.268,0,1
VMIL,2018-06-07,0.0772,0,1
VMIL,2018-07-27,-0.2263,0,0
VMIL,2018-08-14,0.0,1,0
VMIL,2018-08-15,-0.2263,0,0
VMIL,2018-08-29,0.0772,0,1
VMIL,2018-08-31,0.0772,0,1
VMIL,2018-10-23,0.0,0,0
VMIL,2018-10-25,-0.2263,0,0
VMIL,2018-11-14,0.0386,0,0
VMIL,2018-12-07,0.3818,0,0
VMIL,2018-12-18,0.0772,0,1
VMIL,2019-02-12,-0.2263,0,0
VMIL,2019-03-01,-0.2263,0,0
VMIL,2019-03-04,-0.4939,1,0
VMIL,2019-03-11,0.0,1,0
VMIL,2019-03-26,0.4588,0,1
VMIL,2019-03-28,0.0772,0,1
VMIL,2019-04-01,-0.2263,0,0
VMIL,2019-04-02,0.0772,0,1
VMIL,2019-04-05,0.0772,0,1
VMIL,2019-04-26,-0.2263,0,0
VMIL,2019-05-01,0.0,1,0
VMIL,2019-05-02,-0.4215,0,0
VMIL,2019-05-14,0.0,1,0
VMIL,2019-05-17,-0.2263,0,0
VMIL,2019-06-25,0.0772,0,1
VMIL,2019-07-09,0.3818,0,0
VMIL,2019-07-12,-0.2263,0,0
VMIL,2019-07-29,-0.11315,0,0
VMIL,2019-08-12,0.0772,0,1
VMIL,2019-09-20,-0.2263,0,0
VMIL,2019-10-02,0.296,0,0
VMIL,2019-10-25,-0.2263,0,0
VMIL,2019-11-13,0.0,1,0
VMIL,2019-11-14,0.0772,0,0
VMIL,2019-12-12,0.3612,0,1
VMIL,2019-12-19,0.1025,0,0
VMIL,2020-02-05,0.4215,0,0
VMIL,2020-02-06,-0.2263,0,0
VMIL,2020-02-28,0.29390000000000005,0,0
VMIL,2020-03-17,0.0772,0,1
VMIL,2020-05-15,0.0,0,0
VMIL,2020-07-06,-0.4215,0,0
VMIL,2020-07-08,-0.2263,1,0
VMIL,2020-07-29,0.0,1,0
VMIL,2020-10-13,0.4939,0,0
VMIL,2020-11-12,0.0,0,0
VMIL,2020-11-18,0.0772,0,1
VMIL,2020-11-19,0.0772,0,1
WIG,2019-05-22,-0.4215,0,0
WIG,2019-07-26,-0.2263,1,0
WIG,2019-08-13,-0.2263,1,0
WIG,2019-11-14,0.0,0,0
WIG,2020-01-14,-0.4215,0,0
WIG,2020-01-22,0.296,0,0
WIG,2020-02-11,0.5719,1,0
WIG,2020-06-01,-0.7845,1,0
WIG,2020-07-13,-0.25,1,0
WIG,2020-08-13,0.0,1,0
WIG,2020-09-21,-0.2263,1,0
WIG,2020-11-10,-0.2263,1,0
WISYNCO,2017-12-28,-0.1531,0,0
WISYNCO,2018-01-03,0.09759999999999999,0,0
WISYNCO,2018-02-07,0.0,1,0
WISYNCO,2018-02-09,0.4588,0,1
WISYNCO,2018-02-16,0.0772,0,1
WISYNCO,2018-02-26,0.4588,0,1
WISYNCO,2018-03-02,0.4588,0,1
WISYNCO,2018-03-06,0.4588,0,1
WISYNCO,2018-03-19,0.0772,0,1
WISYNCO,2018-03-21,0.0772,0,1
WISYNCO,2018-04-03,0.4588,0,1
WISYNCO,2018-04-06,0.4588,0,1
WISYNCO,2018-04-17,0.34,0,0
WISYNCO,2018-05-09,0.0772,0,0
WISYNCO,2018-05-10,0.0,0,0
WISYNCO,2018-06-19,0.24535,0,0
WISYNCO,2018-06-20,0.5423,0,0
WISYNCO,2018-08-14,0.0,0,0
WISYNCO,2018-08-23,0.7783,0,0
WISYNCO,2018-09-05,-0.2263,0,0
WISYNCO,2018-09-12,0.0772,0,0
WISYNCO,2018-09-20,-0.6705,0,0
WISYNCO,2018-09-21,0.7579,0,0
WISYNCO,2018-09-28,0.0,0,0
WISYNCO,2018-10-11,0.4019,0,0
WISYNCO,2018-10-29,0.0,1,0
WISYNCO,2018-10-30,-0.4215,0,0
WISYNCO,2018-11-09,0.0,1,0
WISYNCO,2018-11-19,0.4588,0,1
WISYNCO,2018-12-11,0.0772,0,1
WISYNCO,2019-01-17,-0.2263,0,0
WISYNCO,2019-01-29,0.1531,0,0
WISYNCO,2019-01-30,0.0772,0,0
WISYNCO,2019-02-08,0.0,0,0
WISYNCO,2019-02-15,0.0772,0,1
WISYNCO,2019-04-16,0.1027,0,0
WISYNCO,2019-05-01,0.0,1,0
WISYNCO,2019-06-10,0.0772,0,1
WISYNCO,2019-06-17,0.0772,0,1
WISYNCO,2019-06-25,0.0772,0,1
WISYNCO,2019-07-01,0.0772,0,1
WISYNCO,2019-07-08,0.4588,0,1
WISYNCO,2019-07-19,-0.2263,0,0
WISYNCO,2019-07-29,0.0772,0,0
WISYNCO,2019-08-14,0.0,1,0
WISYNCO,2019-09-27,0.0,1,0
WISYNCO,2019-10-28,0.0,1,0
WISYNCO,2019-10-29,-0.2263,0,0
WISYNCO,2019-10-31,0.0,1,0
WISYNCO,2019-11-06,0.0772,0,1
WISYNCO,2019-11-18,0.0772,0,1
WISYNCO,2019-11-25,0.0772,0,1
WISYNCO,2019-12-03,0.4588,0,1
WISYNCO,2019-12-05,0.0772,0,1
WISYNCO,2019-12-06,0.4588,0,1
WISYNCO,2019-12-16,0.0772,0,1
WISYNCO,2019-12-20,0.0772,0,1
WISYNCO,2019-12-24,0.0772,0,1
WISYNCO,2019-12-30,0.4588,0,1
WISYNCO,2020-01-02,0.4588,0,1
WISYNCO,2020-01-06,0.4588,0,1
WISYNCO,2020-01-15,-0.2263,1,0
WISYNCO,2020-01-24,-0.2263,0,0
WISYNCO,2020-01-30,0.0772,0,0
WISYNCO,2020-02-14,0.0,1,0
WISYNCO,2020-03-09,0.0772,0,1
WISYNCO,2020-03-19,0.0772,0,1
WISYNCO,2020-05-08,0.0,1,0
WISYNCO,2020-05-18,0.4588,0,1
WISYNCO,2020-06-01,0.4588,0,1
WISYNCO,2020-06-09,0.4588,0,1
WISYNCO,2020-06-15,0.4588,0,1
WISYNCO,2020-06-19,-0.2263,0,0
WISYNCO,2020-06-22,0.4588,0,1
WISYNCO,2020-06-29,0.0386,0,0
WISYNCO,2020-08-28,-0.2263,1,0
WISYNCO,2020-09-08,-0.2263,0,0
WISYNCO,2020-09-14,0.0772,0,1
WISYNCO,2020-09-21,0.0772,0,1
WISYNCO,2020-10-28,-0.28595,0,0
WISYNCO,2020-11-05,0.0772,0,0
WISYNCO,2020-11-08,-0.1027,1,0
WISYNCO,2020-12-10,0.0772,0,1
WISYNCO,2020-12-21,0.0772,0,1
XFUND,2016-03-01,-0.2263,1,0
XFUND,2016-03-16,-0.2263,1,0
XFUND,2016-05-02,0.0,1,0
XFUND,2016-05-05,-0.2263,0,0
XFUND,2016-05-06,0.10115,0,0
XFUND,2016-05-30,0.0,0,0
XFUND,2016-06-13,0.1531,0,0
XFUND,2016-06-28,0.296,0,0
XFUND,2016-07-07,0.0772,0,1
XFUND,2016-08-11,0.10115,0,0
XFUND,2016-11-08,0.0,1,0
XFUND,2017-03-01,-0.2263,1,0
XFUND,2017-05-05,0.1591,0,0
XFUND,2017-05-09,0.0,1,0
XFUND,2017-05-10,0.0,1,0
XFUND,2017-06-01,-0.2263,1,0
XFUND,2017-06-23,0.1531,0,0
XFUND,2017-07-27,0.0386,0,0
XFUND,2017-08-11,0.0772,0,1
XFUND,2017-08-28,0.296,0,1
XFUND,2017-11-08,0.0,1,0
XFUND,2018-01-03,0.0516,0,0
XFUND,2018-03-01,0.0,0,0
XFUND,2018-03-05,0.296,0,0
XFUND,2018-03-08,0.10115,0,0
XFUND,2018-03-12,0.0772,0,1
XFUND,2018-05-01,0.0,1,0
XFUND,2018-05-04,0.0,0,0
XFUND,2018-05-15,0.2023,1,0
XFUND,2018-06-04,0.0,0,0
XFUND,2018-06-07,-0.2263,0,0
XFUND,2018-08-14,0.10115,1,0
XFUND,2018-10-02,0.7845,0,1
XFUND,2018-10-03,0.4588,0,1
XFUND,2018-11-14,-0.25,1,0
XFUND,2019-03-01,-0.4939,1,0
XFUND,2019-03-04,0.3182,0,0
XFUND,2019-04-03,-0.6705,1,0
XFUND,2019-04-16,-0.5267,1,0
XFUND,2019-05-03,-0.6705,1,0
XFUND,2019-05-17,-0.6705,1,0
XFUND,2019-05-27,-0.18209999999999998,0,0
XFUND,2019-05-31,0.3612,0,0
XFUND,2019-06-14,-0.2263,1,0
XFUND,2019-07-11,0.2023,0,0
XFUND,2019-08-08,0.10115,1,0
XFUND,2019-11-13,-0.25,1,0
XFUND,2020-02-28,-0.2263,1,0
XFUND,2020-03-13,-0.2263,1,0
XFUND,2020-04-09,-0.4404,1,0
XFUND,2020-05-20,0.06425,1,0
XFUND,2020-06-01,-0.296,1,0
XFUND,2020-06-04,-0.296,1,0
XFUND,2020-06-15,-0.0258,0,0
XFUND,2020-06-29,0.02345,0,0
XFUND,2020-07-13,0.4588,0,1
XFUND,2020-07-22,-0.2263,0,0
XFUND,2020-08-17,-0.25,1,0
XFUND,2020-09-16,0.4588,0,1
XFUND,2020-09-22,0.4588,0,1
XFUND,2020-10-01,0.4588,0,1
