Date,Open,High,Low,Close,Volume
2015-07-10,6.3,6.9,6.9,6.9,10000
2015-07-13,6.9,6.3,6.3,6.3,25000
2015-07-14,6.3,6.31,6.31,6.31,3750
2015-07-15,6.31,7,6.9,6.99,381933
2015-07-16,6.99,7,6.9,6.97,160987
2015-07-17,6.97,6.5,6.4,6.45,1500
2015-07-20,6.45,8.11,7.2,7.5,31500
2015-07-21,7.5,9,8.3,8.89,231500
2015-07-22,8.89,9.02,8.85,9,133056
2015-07-23,9,8.99,8,8.06,48097
2015-07-24,8.06,8.5,8,8.19,26806
2015-07-27,8.19,8.9,8.19,8.22,187200
2015-07-28,8.22,8.2,8.2,8.2,5749
2015-07-29,8.2,7.5,7.01,7.31,13880
2015-07-30,7.31,7.45,7.45,7.45,31845
2015-07-31,7.45,7.45,7,7.44,75396
2015-08-03,7.44,7.45,7.1,7.44,44225
2015-08-04,7.44,8,7.1,7.89,10250
2015-08-05,7.89,7.1,7,7.06,15442
2015-08-07,7.06,7.25,7.1,7.14,47000
2015-08-10,7.14,7.25,7.25,7.25,900
2015-08-11,7.25,7.99,7.25,7.55,27037
2015-08-12,7.55,8.5,7.5,8.15,304136
2015-08-13,8.15,8.6,7.15,7.77,669805
2015-08-14,7.77,7.51,7.5,7.5,353986
2015-08-18,7.5,8,7.5,7.94,50227
2015-08-19,7.94,8.2,8,8.09,19000
2015-08-20,8.09,8.1,8,8.04,112969
2015-08-21,8.04,8.05,8,8,87642
2015-08-24,8,8,8,8,27500
2015-08-25,8,8.01,8,8,436403
2015-08-26,8,8,8,8,54911
2015-08-27,8,8,8,8,10000
2015-08-31,8,8,8,8,6102
2015-09-02,8,8,7.9,7.9,797607
2015-09-03,7.9,7.85,7.85,7.85,11300
2015-09-07,7.85,8,7.51,7.74,9275
2015-09-08,7.74,7.6,7.6,7.6,41225
2015-09-09,7.6,8,7.6,7.62,47336
2015-09-11,7.62,8,8,8,10000
2015-09-14,8,8,8,8,1575
2015-09-15,8,8,7.9,7.99,11775
2015-09-17,7.99,7.8,7.7,7.79,11387
2015-09-21,7.79,7.9,7.7,7.82,35389
2015-09-22,7.82,7.8,7.7,7.77,11529
2015-09-23,7.77,8,7.82,7.98,200000
2015-09-24,7.98,7.7,7.7,7.7,336
2015-09-28,7.7,7.71,7.7,7.7,215450
2015-09-29,7.7,8,7.98,7.99,150477
2015-10-01,7.99,7.98,7.98,7.98,500
2015-10-02,7.98,8,8,8,607
2015-10-05,8,8.1,8,8.06,25840
2015-10-08,8.06,8.5,8.1,8.42,63483
2015-10-09,8.42,9,8.5,8.91,281375
2015-10-12,8.91,10,9.5,9.6,66761
2015-10-13,9.6,10,10,10,35038
2015-10-14,10,10.99,10,10.09,14620
2015-10-15,10.09,12,10,11.11,19451
2015-10-16,11.11,12,11.9,11.98,48000
2015-10-20,11.98,12.01,12,12,12669
2015-10-21,12,13.8,12,13.33,28042
2015-10-22,13.33,14.18,13.8,13.92,137325
2015-10-23,13.92,15,14.48,14.59,68800
2015-10-26,14.59,17.5,16.6,17.29,170368
2015-10-27,17.29,18.5,16.72,17.55,193583
2015-10-28,17.55,18.01,17.51,17.73,12658
2015-10-29,17.73,18.5,17.6,17.87,159792
2015-10-30,17.87,17.89,17.73,17.75,67416
2015-11-02,17.75,18,17.75,17.92,27310
2015-11-03,17.92,19,17.88,18.41,16595
2015-11-04,18.41,18,18,18,50537
2015-11-05,18,18.11,18,18.02,183769
2015-11-06,18.02,18.25,17.88,17.96,10979
2015-11-09,17.96,18.1,17.88,17.89,323492
2015-11-10,17.89,18.5,17.78,18.17,101120
2015-11-11,18.17,18,17.78,17.88,112310
2015-11-12,17.88,18,17.78,17.82,339495
2015-11-13,17.82,18.5,17.8,18.18,356811
2015-11-17,18.18,17.8,17.7,17.73,7978
2015-11-18,17.73,17.72,17.5,17.69,5000
2015-11-19,17.69,17.5,17.45,17.5,56000
2015-11-20,17.5,17,16.5,16.92,79075
2015-11-23,16.92,16.5,16,16.23,43041
2015-11-24,16.23,17.73,16.1,16.63,373682
2015-11-25,16.63,18,17.73,17.93,455039
2015-11-26,17.93,19,18,18.66,250137
2015-11-27,18.66,19.2,18.66,19.05,75115
2015-11-30,19.05,19.05,19,19.05,68922
2015-12-01,19.05,20,19,19.37,40662
2015-12-02,19.37,20.44,18.5,18.73,300860
2015-12-03,18.73,19.5,18.5,18.61,18695
2015-12-04,18.61,18.7,16.55,17.82,8054
2015-12-07,17.82,17.1,17,17.06,29527
2015-12-08,17.06,18.5,17.15,18.25,30445
2015-12-09,18.25,17.82,17.82,17.82,475
2015-12-10,17.82,18.01,17.82,17.85,156792
2015-12-11,17.85,18,18,18,25850
2015-12-14,18,18.6,18,18.06,22709
2015-12-15,18.06,18.2,18,18.2,10731
2015-12-16,18.2,18.2,18.2,18.2,25936
2015-12-17,18.2,18.2,18,18.09,53180
2015-12-18,18.09,18.2,18,18.12,19955
2015-12-21,18.12,18,17.87,17.99,16000
2015-12-22,17.99,18.2,17.82,18.02,144558
2015-12-23,18.02,18.09,18.09,18.09,797423
2015-12-24,18.09,18.2,17.82,18.09,48045
2015-12-28,18.09,19.5,18,18,2979782
2015-12-29,18,18.2,17.86,18.18,33096
2015-12-30,18.18,20,18.25,19.53,15250
2015-12-31,19.53,20.44,19,19.03,288060
2016-01-04,19.03,20.44,20,20.15,10000
2016-01-05,20.15,20.44,19.06,19.5,5019013
2016-01-06,19.5,21,19.6,20.24,163870
2016-01-07,20.24,26.5,20.5,20.87,90670
2016-01-08,20.87,25,21.05,22.03,90201
2016-01-11,22.03,25,22.05,24.07,11122
2016-01-12,24.07,26.5,24,25.74,138475
2016-01-13,25.74,27.5,24.25,26.1,77398
2016-01-14,26.1,27.75,20.5,23.7,487713
2016-01-15,23.7,24,23.7,23.71,4884
2016-01-18,23.71,24.5,22.5,24.26,26583
2016-01-19,24.26,24.5,21.52,22.82,31378
2016-01-20,22.82,25,24.3,24.87,16132
2016-01-21,24.87,25,24.5,24.79,53086
2016-01-22,24.79,24.6,20.55,21.06,223713
2016-01-25,21.06,25.5,24,24.88,425288
2016-01-26,24.88,26,24.88,25.76,54507
2016-01-27,25.76,28,25.76,26.6,29517
2016-01-28,26.6,30,24.4,25.31,176469
2016-01-29,25.31,30,26.6,28.59,9011
2016-02-01,28.59,28.6,28.6,28.6,8800
2016-02-02,28.6,28.99,27.5,28.64,9884
2016-02-03,28.64,28.99,28.6,28.77,3500
2016-02-04,28.77,28.9,28,28.31,46195
2016-02-05,28.31,28.87,27.5,28.43,23393
2016-02-08,28.43,28.87,27.1,28,23691
2016-02-09,28,28.8,27.15,28.08,22982
2016-02-11,28.08,28,27,27.74,35992
2016-02-12,27.74,28,27,27.84,48626
2016-02-15,27.84,30,27.02,28.28,23415
2016-02-16,28.28,27.5,26.6,27.26,18305
2016-02-17,27.26,30,27,29.89,83508
2016-02-18,29.89,30.5,27.5,28.49,11868
2016-02-19,28.49,30,28.4,28.93,31123
2016-02-22,28.93,30.5,30,30.04,15333
2016-02-23,30.04,34,34,34,2000
2016-02-24,34,34,30,31,1133522
2016-02-25,31,33,31.9,32.4,36000
2016-02-26,32.4,32.5,30,31.45,22375
2016-02-29,31.45,30,24.5,27.28,203998
2016-03-01,27.28,25,20,21.27,84835
2016-03-02,21.27,23,21.27,22.18,123032
2016-03-03,22.18,25,22.18,23.04,50199
2016-03-04,23.04,24.05,23.5,23.85,213601
2016-03-07,23.85,24.5,23.11,23.46,122871
2016-03-08,23.46,23.5,20,22.46,182378
2016-03-09,22.46,23,18.06,20.8,218612
2016-03-10,20.8,20,19.2,19.69,145972
2016-03-11,19.69,20.5,19,19.2,151107
2016-03-14,19.2,20,19,19.13,49597
2016-03-15,19.13,20.01,19.5,19.99,23847
2016-03-16,19.99,20,20,20,81142
2016-03-17,20,22.5,22.5,22.5,400
2016-03-18,22.5,24,20.51,22.65,109949
2016-03-21,22.65,22.65,22,22.44,2246
2016-03-22,22.44,23,22.65,22.96,10000
2016-03-23,22.96,23,22.5,22.58,12539
2016-03-29,22.58,24,23,23.63,28374
2016-03-30,23.63,25,24,24.04,24896
2016-03-31,24.04,28.49,24.5,26.78,15038
2016-04-01,26.78,25,25,25,2600
2016-04-04,25,27,25.5,25.51,11815
2016-04-05,25.51,25.6,25,25.38,11217
2016-04-06,25.38,24,24,24,250
2016-04-07,24,23.9,22.8,23.2,18082
2016-04-08,23.2,22.5,22.5,22.5,2922
2016-04-11,22.5,22.5,22.5,22.5,3236
2016-04-12,22.5,22.5,22.5,22.5,1581
2016-04-13,22.5,23,19,19.69,1335571
2016-04-14,19.69,20,19.5,19.77,27473
2016-04-15,19.77,23.4,23.35,23.38,3282
2016-04-18,23.38,23,23,23,1900
2016-04-19,23,23,20.06,20.25,55406
2016-04-20,20.25,22.35,18,18.03,3075900
2016-04-21,18.03,20,19.2,19.91,2812
2016-04-22,19.91,24.66,22.49,22.54,4640819
2016-04-25,22.54,26,25.6,25.93,18530
2016-04-26,25.93,26.5,24,24.53,241594
2016-04-27,24.53,28,26,27.01,337237
2016-04-28,27.01,28,26,26.98,29736
2016-04-29,26.98,26.56,26,26.48,83248
2016-05-02,26.48,26.5,26.5,26.5,7498
2016-05-03,26.5,26.5,25,25.41,14180
2016-05-04,25.41,26.5,24.25,25.89,37772
2016-05-05,25.89,26.5,25,26.4,4120
2016-05-06,26.4,26.5,26.49,26.5,3459
2016-05-09,26.5,26.5,25,25.88,55688
2016-05-10,25.88,27.99,25.75,26.03,35094
2016-05-11,26.03,26.1,26,26.07,77185
2016-05-12,26.07,25,24.5,24.7,29960
2016-05-13,24.7,25,25,25,28865
2016-05-17,25,26,24,25.87,629300
2016-05-18,25.87,27,25.5,25.6,621000
2016-05-19,25.6,26,26,26,3800
2016-05-24,26,24,24,24,100000
2016-05-25,24,25,24.99,25,12575
2016-05-26,25,26,24,25,58012
2016-05-27,25,26,24.01,25.15,9295
2016-05-30,25.15,26,23.5,24.07,35680
2016-05-31,24.07,25.2,23,24.27,11678
2016-06-01,24.27,25,24,24.58,22000
2016-06-02,24.58,23.9,23.3,23.39,22120
2016-06-03,23.39,24.5,24,24.28,8800
2016-06-06,24.28,25,24,24.26,34161
2016-06-07,24.26,24,23.3,23.65,16386
2016-06-08,23.65,25,23.65,24.21,90330
2016-06-09,24.21,25,24.5,24.56,8177
2016-06-10,24.56,24.01,24,24,18552
2016-06-13,24,24.05,24,24,27600
2016-06-14,24,23.5,21,22.13,23433
2016-06-15,22.13,23,21,21.29,50925
2016-06-16,21.29,23,22,22.28,32220
2016-06-20,22.28,22.05,21.2,21.92,2965
2016-06-21,21.92,22,22,22,54300
2016-06-22,22,22.28,19.1,21.39,7375
2016-06-23,21.39,22.01,22,22,6000
2016-06-24,22,22.28,21.61,22,251750
2016-06-27,22,23,22.28,22.96,5000
2016-06-28,22.96,23,20,21.73,39312
2016-06-29,21.73,21.75,21.6,21.67,11092
2016-06-30,21.67,24,21.75,22.98,407370
2016-07-01,22.98,25,23,23.45,4160
2016-07-04,23.45,24,23.5,23.67,3000
2016-07-05,23.67,25,25,25,290
2016-07-06,25,23.01,22,22.13,33722
2016-07-07,22.13,22.13,22.13,22.13,100
2016-07-08,22.13,23,22,22.53,30716
2016-07-11,22.53,22.2,22,22.18,5912
2016-07-12,22.18,25,22.1,22.2,37682
2016-07-13,22.2,22.01,22,22,31891
2016-07-14,22,22.5,22.5,22.5,1000
2016-07-15,22.5,22.5,22.2,22.34,3140
2016-07-18,22.34,23.5,22.21,22.26,18191
2016-07-19,22.26,23.5,22.51,22.54,10000
2016-07-20,22.54,23,22.2,22.48,72972
2016-07-21,22.48,23,22.5,22.69,7680
2016-07-22,22.69,23.01,19.25,22.12,355420
2016-07-25,22.12,23,22.41,22.98,1037050
2016-07-26,22.98,23,22.4,22.7,61670
2016-07-27,22.7,22.5,22.5,22.5,225
2016-07-28,22.5,23,23,23,3498
2016-07-29,23,25.5,23.5,24.31,95953
2016-08-03,24.31,26,23.5,25.58,288375
2016-08-04,25.58,26.45,25.5,25.75,23805
2016-08-05,25.75,26.5,25.5,25.99,304801
2016-08-08,25.99,26,25.5,25.92,37805
2016-08-09,25.92,27,26,26.03,94264
2016-08-10,26.03,27.6,26,26.76,28605
2016-08-11,26.76,26,25.5,25.72,40674
2016-08-12,25.72,27.99,27,27.54,40612
2016-08-15,27.54,27.54,27,27.34,5403
2016-08-16,27.34,27,25.51,26.59,7350
2016-08-17,26.59,27,25,25.25,10175
2016-08-18,25.25,27,26,26.9,7400
2016-08-19,26.9,26.99,26.9,26.9,2944476
2016-08-23,26.9,27,26.2,26.67,157722
2016-08-24,26.67,26.7,26.2,26.41,3000
2016-08-25,26.41,26.9,26.2,26.55,1800
2016-08-26,26.55,26.41,26.21,26.4,10500
2016-08-29,26.4,26.39,25.5,25.65,39257
2016-08-30,25.65,26.5,25.6,26.17,5300
2016-08-31,26.17,26.49,26.17,26.44,1473
2016-09-01,26.44,26,25.5,25.5,26011
2016-09-02,25.5,26.49,26,26.1,5000
2016-09-05,26.1,25.5,25.5,25.5,1500
2016-09-06,25.5,26.49,25.5,25.58,20120
2016-09-09,25.58,26.49,25.5,25.93,25874
2016-09-12,25.93,25.6,25.6,25.6,1000
2016-09-13,25.6,27,26,26.54,62686
2016-09-14,26.54,26.7,26.59,26.66,19195
2016-09-15,26.66,27,27,27,1255
2016-09-16,27,27.5,26,26.01,992947
2016-09-19,26.01,27,26.6,26.92,10315
2016-09-20,26.92,27,26,26.61,456774
2016-09-21,26.61,27.54,27,27.42,126265
2016-09-22,27.42,28,27.54,27.83,72577
2016-09-23,27.83,32,28.5,29.77,396000
2016-09-26,29.77,34,30,33.73,19780
2016-09-27,33.73,33.49,29,29.21,67176
2016-09-28,29.21,32,29.15,30,33165
2016-09-29,30,30.01,30.01,30.01,2000
2016-09-30,30.01,30,30,30,18700
2016-10-05,30,33.5,30.01,31.88,201487
2016-10-06,31.88,33.5,30.6,31.13,6992
2016-10-07,31.13,31.1,31.1,31.1,1500
2016-10-10,31.1,33,32,32.62,5200
2016-10-11,32.62,33,31.15,31.52,19863
2016-10-12,31.52,33,32.4,32.53,25726
2016-10-13,32.53,33,30,30.9,38980
2016-10-14,30.9,32,31.15,31.53,5400
2016-10-18,31.53,31.5,31.5,31.5,1800
2016-10-19,31.5,32,31.5,31.99,5150
2016-10-20,31.99,32,31.5,31.6,9891
2016-10-21,31.6,32,31.56,31.9,7686
2016-10-24,31.9,31.56,31.55,31.56,19296
2016-10-25,31.56,32.5,31.5,31.71,120302
2016-10-26,31.71,32.5,32.1,32.29,40741
2016-10-27,32.29,32.4,32,32.11,20374
2016-10-28,32.11,33,32,32.81,10683
2016-10-31,32.81,32,30,30.85,92177
2016-11-01,30.85,30.85,27.5,27.85,112738
2016-11-02,27.85,30.85,28,30.46,10094
2016-11-03,30.46,29,29,29,250
2016-11-04,29,30.46,30.46,30.46,200
2016-11-07,30.46,30.46,28.01,29.05,29041
2016-11-08,29.05,30.85,29.3,30.14,6885
2016-11-09,30.14,30,30,30,6940
2016-11-10,30,30,30,30,10748
2016-11-11,30,30.5,30,30.14,26634
2016-11-14,30.14,30.5,30,30.32,18591
2016-11-15,30.32,30.55,29.95,30.08,131792
2016-11-16,30.08,30.55,29.3,29.42,26557
2016-11-17,29.42,30.55,30.55,30.55,15900
2016-11-18,30.55,29.42,27,27.89,75812
2016-11-23,27.89,28,26,26.78,3683
2016-11-24,26.78,28,27,27.19,24635
2016-11-25,27.19,27.2,27,27.05,12030
2016-11-28,27.05,28,27,27.6,14937
2016-11-30,27.6,30,28,28.21,5600
2016-12-01,28.21,28,28,28,4300
2016-12-05,28,32,28.5,30.1,97724
2016-12-06,30.1,33.5,31.11,32.17,58206
2016-12-07,32.17,36.18,33,34.39,58311
2016-12-08,34.39,36,35.01,35.87,123377
2016-12-09,35.87,36.4,35.01,36.32,62133
2016-12-12,36.32,36.48,36.45,36.48,15758
2016-12-13,36.48,36.48,36.01,36.23,2758
2016-12-14,36.23,35.01,34.01,34.43,140565
2016-12-15,34.43,35,33.5,34.25,2832
2016-12-16,34.25,35,35,35,250
2016-12-19,35,36,34.5,34.99,8112
2016-12-20,34.99,35,33.19,34.67,2650
2016-12-21,34.67,35,32,33.6,1700
2016-12-23,33.6,33.6,30.7,30.91,26766
2016-12-28,30.91,35.4,30.7,30.89,25306
2016-12-29,30.89,35,30.7,34.46,6075
2016-12-30,34.46,35.4,33.95,34.8,6300
2017-01-03,34.8,35,33,33.85,5240
2017-01-04,33.85,35,34,34.25,3915
2017-01-05,34.25,33.9,33,33.36,1259
2017-01-06,33.36,34,33,33.5,1000
2017-01-09,33.5,33.5,30.5,31.46,55850
2017-01-10,31.46,33.5,31.5,32.68,8453
2017-01-11,32.68,34,33.99,34,15000
2017-01-12,34,35.4,32.7,33.29,6680
2017-01-13,33.29,36,34,34.47,15154
2017-01-16,34.47,33.5,33,33.02,36007
2017-01-17,33.02,33.5,30,30.94,255458
2017-01-18,30.94,32,31,31.81,12872
2017-01-19,31.81,31.95,30.5,31.78,727267
2017-01-20,31.78,31,30,30.36,58218
2017-01-23,30.36,32,30,30.49,46985
2017-01-24,30.49,32,30.52,31.59,3575
2017-01-25,31.59,33.5,32,32.26,57643
2017-01-26,32.26,36.5,33,33.26,865850
2017-01-27,33.26,33.9,33,33.02,79400
2017-01-30,33.02,34,33.51,33.95,39262
2017-01-31,33.95,35,33,33.38,46128
2017-02-01,33.38,33.02,33.01,33.02,26700
2017-02-02,33.02,33.5,33.02,33.25,20878
2017-02-03,33.25,33.02,33,33.01,52713
2017-02-06,33.01,35.99,33,34.22,17621
2017-02-07,34.22,34,32,32.85,21613
2017-02-08,32.85,34.22,32,32.61,49185
2017-02-09,32.61,33.05,32,32.92,124119
2017-02-10,32.92,34,30.2,33.12,34000
2017-02-13,33.12,34,30.6,30.83,18000
2017-02-14,30.83,34,30.3,33.15,85064
2017-02-15,33.15,33.5,33,33.03,19900
2017-02-16,33.03,34,30.75,33.08,10032
2017-02-17,33.08,33,30.75,30.83,15715
2017-02-20,30.83,35,33,34.12,28862
2017-02-21,34.12,36,33,34.14,28809
2017-02-22,34.14,36.2,36.15,36.19,16062
2017-02-23,36.19,37,35.5,36.07,159042
2017-02-24,36.07,39.6,36.75,38.68,21376
2017-02-27,38.68,39.7,36.5,37.31,200523
2017-02-28,37.31,37.31,37,37,17710
2017-03-02,37,38.7,35.5,36.51,17270
2017-03-03,36.51,39,35.5,37.79,17650
2017-03-06,37.79,38,36,37.43,1975
2017-03-07,37.43,37.8,36.2,37.41,6211
2017-03-08,37.41,38,35.5,37.84,28501
2017-03-09,37.84,37,35.5,36.87,5300
2017-03-10,36.87,36.75,35.5,36.11,6335
2017-03-13,36.11,36.75,32.61,36.15,4580
2017-03-14,36.15,36.45,35.8,35.95,3288
2017-03-15,35.95,32.05,31,31.87,7300
2017-03-16,31.87,35.99,35,35.31,16098
2017-03-17,35.31,31.2,31.2,31.2,3375
2017-03-20,31.2,33,31.5,32.95,59974
2017-03-21,32.95,33,31.5,31.78,12644
2017-03-22,31.78,33,31.01,31.31,23524
2017-03-23,31.31,32,31.8,31.95,9127
2017-03-24,31.95,32.5,32,32.07,14902
2017-03-27,32.07,32.49,32.2,32.35,19345
2017-03-28,32.35,32.85,31,32.05,38790
2017-03-29,32.05,32,32,32,1500
2017-03-30,32,31.01,31,31,22000
2017-03-31,31,32,31,31.72,360
2017-04-03,31.72,32,32,32,2955
2017-04-04,32,32,31,31.77,2650
2017-04-05,31.77,32,31.8,31.99,12184
2017-04-06,31.99,31.8,30,30.71,45707
2017-04-07,30.71,30.5,30.5,30.5,2051
2017-04-10,30.5,32,30.71,31.63,24639
2017-04-11,31.63,32.01,30.6,31.96,33031
2017-04-12,31.96,32.99,31.99,32.17,57735
2017-04-13,32.17,32,32,32,10531
2017-04-18,32,32,30,30.82,86694
2017-04-19,30.82,32,30.8,31.89,175355
2017-04-20,31.89,32,31.99,32,30875
2017-04-21,32,32,30.8,31.8,80949
2017-04-24,31.8,32,30,31.25,75122
2017-04-25,31.25,31,29.95,30.92,20823
2017-04-26,30.92,31,27,30.41,233626
2017-04-27,30.41,30.8,28.5,29.11,5600
2017-04-28,29.11,29.5,26,27.15,36720
2017-05-01,27.15,27.15,26.01,27.03,19575
2017-05-02,27.03,27.15,23,26.78,223408
2017-05-03,26.78,26.9,26,26.16,33034
2017-05-04,26.16,27,24,26.88,45272
2017-05-05,26.88,28,26,26.51,80493
2017-05-08,26.51,29,28.5,28.58,13220
2017-05-09,28.58,29.5,18,26.67,97616
2017-05-10,26.67,32,27,29.95,16000
2017-05-11,29.95,30,30,30,300
2017-05-12,30,31.5,30,31.31,4577
2017-05-15,31.31,30,29,29.06,1600
2017-05-17,29.06,29.5,29.5,29.5,8389
2017-05-18,29.5,30,29.65,29.99,2529
2017-05-19,29.99,30,29.99,30,4269
2017-05-22,30,30,28,28.78,5536
2017-05-24,28.78,30,28.5,28.58,84386
2017-05-26,28.58,29.99,28.25,28.41,51000
2017-05-29,28.41,29,27.1,28.03,17316
2017-05-30,28.03,29.99,28,28.88,56002
2017-05-31,28.88,29.99,28.5,29.83,1879
2017-06-01,29.83,29.99,28.5,29.05,22002
2017-06-02,29.05,29.99,27.01,29.12,4915
2017-06-05,29.12,29,29,29,3486
2017-06-06,29,29,27.9,28.81,9754
2017-06-07,28.81,29.01,28.82,29,97166
2017-06-08,29,27.9,27,27.28,5536
2017-06-09,27.28,29,24.6,26.06,12532
2017-06-12,26.06,29.99,24.5,26.11,31186
2017-06-13,26.11,27,27,27,2000
2017-06-14,27,28.5,26.6,26.93,38991
2017-06-15,26.93,26.5,26.5,26.5,2940
2017-06-16,26.5,27,27,27,5686
2017-06-19,27,26.5,26.5,26.5,2000
2017-06-20,26.5,28,26.9,27.65,7290
2017-06-21,27.65,29.99,26.3,27.6,36750
2017-06-22,27.6,26,24,24.87,58492
2017-06-23,24.87,26,25,25.11,227723
2017-06-26,25.11,26,25,25.37,144428
2017-06-27,25.37,28,25.37,27.49,26007
2017-06-29,27.49,28,25.5,26.99,14000
2017-06-30,26.99,30,27,28.24,24200
2017-07-03,28.24,28,28,28,21600
2017-07-04,28,28,28,28,1350
2017-07-06,28,27.8,27.8,27.8,194
2017-07-07,27.8,27.8,27.5,27.57,2927
2017-07-10,27.57,27.5,24.35,25.48,12950
2017-07-11,25.48,25,24,24.15,23293
2017-07-12,24.15,24.5,24,24.08,6385
2017-07-13,24.08,25.5,25.5,25.5,1342
2017-07-14,25.5,24.6,24.6,24.6,4476
2017-07-17,24.6,25.5,24.5,24.51,10000
2017-07-18,24.51,25,24.5,24.64,19667
2017-07-19,24.64,25.05,24.7,24.97,5915
2017-07-20,24.97,26,25,25.06,5582
2017-07-21,25.06,26,25.75,25.79,116583
2017-07-24,25.79,25.75,25.7,25.71,8699
2017-07-25,25.71,25.75,24,25.32,49814
2017-07-26,25.32,27.75,25,25.77,723700
2017-07-27,25.77,30,27.01,29.26,144675
2017-07-28,29.26,32,29.3,30.91,26431
2017-07-31,30.91,32,30,30.01,509604
2017-08-02,30.01,31,30,30.2,18114
2017-08-03,30.2,29.8,29,29.78,77000
2017-08-08,29.78,28,26.5,26.61,27929
2017-08-09,26.61,29.95,27,28.78,48058
2017-08-10,28.78,28.8,26.61,27.66,1500
2017-08-11,27.66,28.01,28,28.01,37365
2017-08-14,28.01,28.5,27.5,27.89,16500
2017-08-15,27.89,27.01,27,27,6500
2017-08-17,27,28.01,26.5,27.04,14000
2017-08-18,27.04,28.5,28.5,28.5,895
2017-08-21,28.5,28.95,27.56,27.93,16055
2017-08-22,27.93,28.95,28.49,28.77,15949
2017-08-23,28.77,29,27.15,27.97,41516
2017-08-24,27.97,30,29,29.03,40298
2017-08-25,29.03,30,27.5,28.37,2589
2017-08-28,28.37,30,28.51,28.81,76723
2017-08-29,28.81,30.5,30,30.05,5388
2017-08-30,30.05,29.5,29,29,59177
2017-08-31,29,29,27,28.19,33000
2017-09-01,28.19,29,27,28.59,40150
2017-09-04,28.59,29.5,26.5,27.78,499169
2017-09-06,27.78,30.05,27.5,29.63,51576
2017-09-07,29.63,32,28,29.1,81597
2017-09-08,29.1,30,29,29.99,81000
2017-09-11,29.99,30,29.9,29.99,2850
2017-09-12,29.99,28,27.5,27.97,8820
2017-09-14,27.97,30,27.5,28.03,181572
2017-09-15,28.03,29,27.5,28.79,7900
2017-09-18,28.79,30,27.9,28.6,2000
2017-09-19,28.6,28,28,28,240
2017-09-21,28,28,25.8,26.26,30123
2017-09-22,26.26,26,25.5,25.76,67941
2017-09-27,25.76,27.5,27.5,27.5,100
2017-09-28,27.5,28.5,27,27.28,120165
2017-09-29,27.28,29.95,27.3,27.87,126250
2017-10-02,27.87,28.8,28.2,28.51,17475
2017-10-03,28.51,28.2,28,28.02,3800
2017-10-04,28.02,28.6,28.6,28.6,3500
2017-10-05,28.6,26.01,26.01,26.01,400
2017-10-06,26.01,28.6,28,28.02,7936
2017-10-09,28.02,28,28,28,144
2017-10-10,28,28.5,26,27.73,27858
2017-10-11,27.73,28.45,26.01,27.87,11067
2017-10-12,27.87,27.5,26.01,26.36,70375
2017-10-13,26.36,27.87,26.55,27.41,3000
2017-10-17,27.41,27.87,26.2,26.44,8250
2017-10-18,26.44,27.5,27.5,27.5,700
2017-10-19,27.5,28.4,27.5,28.05,20303
2017-10-20,28.05,27.1,27,27.06,3910
2017-10-23,27.06,28.5,27.9,28.41,354168
2017-10-24,28.41,28.6,28,28.19,82419
2017-10-25,28.19,30,29,29.08,11923
2017-10-26,29.08,35,29.3,32.95,55758
2017-10-27,32.95,40,35,36.93,22557
2017-10-30,36.93,37,35.55,36.49,27939
2017-10-31,36.49,36.1,36,36.08,12250
2017-11-01,36.08,35.9,31.51,35.61,22377
2017-11-02,35.61,34.95,34.89,34.92,2500
2017-11-03,34.92,32,31,31.51,87207
2017-11-06,31.51,31.5,30,30.86,14996
2017-11-07,30.86,32,31.01,31.86,17500
2017-11-08,31.86,33,32,32.38,14395
2017-11-09,32.38,33,33,33,1166
2017-11-10,33,31.7,31.01,31.23,4936
2017-11-13,31.23,33,33,33,8450
2017-11-15,33,32.01,32.01,32.01,1900
2017-11-16,32.01,33,33,33,4350
2017-11-17,33,33.01,33,33,9531
2017-11-20,33,35,32,32.39,393242
2017-11-21,32.39,32.39,32.08,32.08,91341
2017-11-22,32.08,32.01,32,32,24991
2017-11-23,32,34.5,32,33.88,1781
2017-11-24,33.88,32.01,32.01,32.01,1455
2017-11-27,32.01,37.38,32,34.15,72066
2017-11-28,34.15,33,32,32.41,4240
2017-11-29,32.41,32.01,32,32,7476
2017-11-30,32,32,32,32,32950
2017-12-01,32,32.95,31.75,31.83,65067
2017-12-04,31.83,31.75,30,31.46,9345
2017-12-05,31.46,31.5,30,31.22,3700
2017-12-06,31.22,31.85,31,31.75,11349
2017-12-12,31.75,31.5,31.22,31.36,1771
2017-12-13,31.36,32.9,30.01,30.85,5500
2017-12-14,30.85,31,31,31,300
2017-12-15,31,33,32,32.9,15171
2017-12-18,32.9,33,31,31.7,4243
2017-12-19,31.7,32,31,31.36,26250
2017-12-20,31.36,32.5,31.5,31.93,18174
2017-12-21,31.93,32,31.5,31.65,8300
2017-12-22,31.65,32.5,32,32.01,42500
2017-12-27,32.01,32,31.51,31.51,41500
2017-12-28,31.51,32.5,31,31.47,111545
2017-12-29,31.47,32.5,32,32.46,12000
2018-01-02,32.46,32,31.47,31.92,9800
2018-01-03,31.92,32.5,31.47,31.74,20428
2018-01-04,31.74,35.5,32.5,32.8,542827
2018-01-05,32.8,35,32,33.62,16735
2018-01-08,33.62,33.62,33.62,33.62,1735
2018-01-09,33.62,35,33.62,34.64,14545
